Time,PacketsReceived,ACKsReceived,PacketsLost,Goodput(kbit/s)
190,1974,10,0,21795.84
191,1980,10,0,21856.96
192,1970,10,0,21753.28
193,1990,10,0,21971.52
194,1980,10,0,21856.96
195,1985,10,0,21916.96
196,1986,10,0,21928.96
197,1977,10,0,21826.4
198,1977,11,0,21814.624
199,1981,10,0,21874.4
200,1980,10,0,21856.96
201,1976,9,0,21831.168
202,1982,10,0,21880.96
203,1981,10,0,21868.96
204,1981,10,0,21874.4
205,1977,10,0,21826.4
206,1974,10,0,21795.84
207,1978,10,0,21838.4
208,1979,10,0,21850.4
209,1983,10,0,21892.96
210,1985,10,0,21916.96
211,1984,10,0,21904.96
212,1989,10,0,21959.52
213,1983,10,0,21892.96
214,1977,10,0,21826.4
215,1987,10,0,21940.96
216,1981,10,0,21868.96
217,1974,10,0,21795.84
218,1978,10,0,21837.952
219,1976,10,0,21814.4
220,1977,10,0,21826.4
221,1978,10,0,21838.4
222,1972,10,0,21771.84
223,1975,10,0,21807.84
224,1978,10,0,21838.4
225,1990,10,0,21971.52
226,1980,10,0,21856.96
227,1978,10,0,21838.4
228,1973,10,0,21783.84
229,1987,10,0,21940.96
230,1971,10,0,21759.84
231,1983,10,0,21892.96
232,1979,10,0,21850.4
233,1982,10,0,21880.96
234,1983,9,0,21892.96
235,1974,10,0,21807.168
236,1972,10,0,21771.84
237,1977,10,0,21826.4
238,1978,11,0,21826.624
239,1981,10,0,21874.4
240,1975,10,0,21802.4
241,1981,10,0,21874.4
242,1976,10,0,21814.4
243,1985,10,0,21916.96
244,1980,10,0,21862.4
245,1975,10,0,21802.4
246,1981,10,0,21874.4
247,1971,10,0,21759.84
248,1986,10,0,21923.52
249,1973,10,0,21783.84
250,1971,9,0,21759.84
251,1986,10,0,21940.288
252,1980,10,0,21862.4
253,1978,10,0,21838.4
254,1971,10,0,21759.84
255,1986,10,0,21923.52
256,1983,10,0,21898.4
257,1982,10,0,21880.96
258,1979,10,0,21850.4
259,1976,11,0,21802.624
260,1977,10,0,21826.4
261,1975,10,0,21807.84
262,1982,9,0,21880.96
263,1984,10,0,21904.96
264,1979,10,0,21850.4
265,1987,10,0,21940.96
266,1986,9,0,21923.52
267,1979,10,0,21861.728
268,1984,10,0,21904.96
269,1974,10,0,21795.84
270,1981,10,0,21868.96
271,1969,10,0,21741.28
272,1988,10,0,21947.52
273,1977,10,0,21826.4
274,1979,10,0,21850.4
275,1982,10,0,21880.96
276,1981,10,0,21874.4
277,1978,10,0,21838.4
278,1982,10,0,21880.96
279,1980,11,0,21850.624
280,1973,10,0,21783.84
281,1976,10,0,21814.4
282,1974,10,0,21795.84
283,1974,9,0,21801.728
284,1974,10,0,21795.84
285,1979,10,0,21850.4
286,1976,10,0,21814.4
287,1977,10,0,21826.4
288,1983,10,0,21892.96
289,1970,10,0,21753.28
290,1980,10,0,21856.96
291,1977,10,0,21831.84
292,1978,10,0,21838.4
293,1961,10,0,21645.28
294,1984,10,0,21904.96
295,1979,10,0,21850.4
296,1987,10,0,21940.96
297,1973,10,0,21783.84
298,1987,10,0,21935.52
299,1974,10,0,21795.392
300,1977,10,0,21826.4
301,1966,10,0,21705.28
302,1971,10,0,21759.84
303,1982,8,0,21903.616
304,413,8,0,4506.696
